CD;FILIALNAME;DATAT0;DATATF;TIPOMATERIAL;COD_MATERIAL;NOME_MATERIAL;UM;QTDE_SALDO_INIC;QTDE_SALDO_FINAL;QTDE_E_TOTAL;QTDE_S_TOTAL;QTDE_E_NF;QTDE_S_PAC;QTDE_E_INI_SD;QTDE_S_OUTR;QTDE_E_DEVOL;QTDE_S_PERDA;QTDE_E_INVENT;QTDE_S_INVENT;QTDE_E_3OS;QTDE_S_DEVOL;QTDE_S_3OS;VALOR_INIC;VALOR_FINAL;VALOR_E_TOTAL;VALOR_S_TOTAL;VALOR_E_NF;VALOR_S_PAC;VALOR_E_INI_SD;VALOR_S_OUTR;VALOR_E_DEVOL;VALOR_S_PERDA;VALOR_E_INVENT;VALOR_S_INVENT;VALOR_E_3OS;VALOR_S_DEVOL;VALOR_S_3OS
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;686979;BROMETO DE PROPANTELINA  GEL 100 MG/G (10%) SACHE MEDICAMENTOS MANIPULADOS;SACHE;84,00;84,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;928,08;928,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;687267;OXIBUTININA 1,25MG CAPSULA MEDICAMENTOS MANIPULADOS;Capsula;0,00;0,00;56,00;56,00;56,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;92,40;92,40;92,40;92,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;686891;RIVASTIGMINA 2MG/ML 120ML FRASCO  MEDICAMENTOS MANIPULADOS;Frasco;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;153,00;153,00;153,00;153,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;691726;HIALURONATO DE SODIO 0,2% TOPICO MEDICAMENTOS SIMILARES;Bisnaga;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;571,41;571,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;691901;BUTILBROMETO DE ESCOPOLAMINA 6,667MG/ML + DIPIRONA 333,400MG/ML GOTAS FRASCO 20ML (400 GOTAS);Frasco;10,00;9,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;218,80;196,92;0,00;21,88;0,00;21,88;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;691733;METRONIDAZOL + NISTATINA 100MG/G + 20.000UI/G CREME VAGINAL 50G GEN;Tubo;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,84;29,06;43,28;29,06;43,28;29,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;686899;BUDESONIDA 32MCG FRASCO  MEDICAMENTOS GENÉRICOS;Frasco;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,72;90,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;688036;BROMETO DE PROPANTELINA 50MG/G (5%) GEL TRANSDÉRMICO 1G SACHE  MEDICAMENTOS MANIPULADOS;SACHE;177,00;53,00;100,00;224,00;100,00;224,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;902,70;270,30;510,00;1142,40;510,00;1142,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;690884;NITRATO DE PRATA 90% 0,8G BASTAO MEDICAMENTOS ESPECÍFICOS;BASTÃO;0,00;2,00;5,00;3,00;5,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,81;152,03;91,22;152,03;91,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673594;AC ASCORBICO + ASCORBATO MAGNESIO SACHE FRANCISCO MARZOLA MANIPULADO 500MG + 500MG SACHE MEDICAMENTOS MANIPULADOS;SACHE;28,00;14,00;42,00;56,00;42,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;190,40;110,18;360,50;440,72;360,50;440,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673704;OMEGA-3 1000MG CAPSULA MEDICAMENTOS DE REFERÊNCIA;Capsula;120,00;480,00;480,00;120,00;480,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,14;182,26;179,69;45,57;179,69;45,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673742;TRIPTORRELINA 11,25MG FRASCO-AMPOLA MEDICAMENTOS DE REFERÊNCIA;Frasco Ampola;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1212,50;0,00;0,00;1212,50;0,00;1212,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673743;CALCIO CITRATO MALATO+ VIT D3+MAGNESIO QUELATO+CELULOSE MICRO+VIT K2 600MG+5MCG+69MG+65MCG (MIGUEL) SACHE MEDICAMENTOS MANIPULADOS;SACHE;28,00;28,00;28,00;28,00;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;90,00;90,00;90,00;90,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;669051;CLOMIPRAMINA (CLORIDRATO DE) 25MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;60,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,33;46,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;671283;AGUA PARA INJECAO 1000 ML BOLSA MEDICAMENTOS DE REFERÊNCIA;Bolsa;42,00;14,00;0,00;28,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;363,21;121,07;0,00;242,14;0,00;242,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673799;TEICOPLANINA 400 MG FRASCO-AMPOLA MEDICAMENTOS SIMILARES;Frasco Ampola;128,00;35,00;3,00;96,00;0,00;96,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;4623,57;1264,26;108,36;3467,67;0,00;3467,67;0,00;0,00;108,36;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;665032;BORAGO OFFICINALIS L. BORAGINACEAE 900MG CAPSULA MEDICAMENTOS FITOTERÁPICOS;Capsula;30,00;30,00;30,00;30,00;30,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;132,64;115,28;132,64;115,28;132,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;668000;FUROSEMIDA 11 MG/ML FRASCO 30 ML MEDICAMENTOS MANIPULADOS;Frasco;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,24;70,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;672912;ESCOPOLAMINA 10MG/ML FRASCO 70ML MEDICAMENTOS MANIPULADOS;Frasco;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;123,50;123,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;672955;PYCNOGENOL+ASSOCIACOES 100 MG CAPSULA MEDICAMENTOS MANIPULADOS;Capsula;0,00;0,00;28,00;28,00;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;141,40;141,40;141,40;141,40;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;672956;AMINOACIDOS ESSENCIAIS EQUIMOLARES 5G SACHE MEDICAMENTOS MANIPULADOS;SACHE;1,00;1,00;56,00;56,00;56,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,50;7,50;420,00;420,00;420,00;420,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;672972;SIMETICONA 75 MG/ML FRASCO 12 ML 240 GOTAS MEDICAMENTOS MANIPULADOS;Frasco;2,00;0,00;3,00;5,00;3,00;3,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;90,00;0,00;135,00;225,00;135,00;135,00;0,00;0,00;0,00;90,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;671133;EMPAGLIFLOZINA 10MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;30,00;0,00;30,00;60,00;30,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;224,95;0,00;229,20;454,15;229,20;454,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;668003;L-CARNITINA + L-GLUTAMINA + ASSOCIACOES 500MG + 2G + 1G + 2,5MG + 400MCG + 1,5G + 2000UI ENVELOPE MEDICAMENTOS MANIPULADOS;Envelope;0,00;0,00;28,00;28,00;28,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;173,00;173,00;173,00;173,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;668376;VONOPRAZANA 20 MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;30,00;140,00;230,00;120,00;210,00;120,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;175,20;745,37;1209,05;638,88;1102,57;638,88;0,00;0,00;106,48;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;669793;CLORETO DE ALUMINIO FRASCO ROLL-ON 25ML MEDICAMENTOS DE REFERÊNCIA;Frasco;1,00;1,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;98,47;107,47;223,94;214,94;223,94;214,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;672910;FERRO QUELADO 15 MG FRASCO 150 ML MEDICAMENTOS MANIPULADOS;Frasco;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;42,00;42,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673866;CRANBERRY 500MG CAPSULA MEDICAMENTOS MANIPULADOS;Capsula;96,00;46,00;238,00;288,00;238,00;288,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;209,78;80,65;375,80;504,93;375,80;504,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673100;LEVOFLOXACINO 750 MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;36,00;12,00;0,00;24,00;0,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;148,72;49,57;0,00;99,15;0,00;99,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;667027;VIOLA ODORATA L + ROSA CANINA L + WEDELIA PALUDOSA 100G TUBO MEDICAMENTOS DE REFERÊNCIA;Tubo;1,00;0,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;58,53;0,00;0,00;58,53;0,00;58,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;668099;TENOXICAM 20MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,90;20,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;673857;POLIETILENOGLICOL 4000 15G SACHE MEDICAMENTOS MANIPULADOS;SACHE;131,00;103,00;28,00;56,00;28,00;56,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;710,95;584,28;191,00;317,67;191,00;317,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;664577;LEVETIRACETAM 750 MG COMPRIMIDO MEDICAMENTOS DE REFERÊNCIA;Comprimido;300,00;150,00;0,00;150,00;0,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2757,90;1378,95;0,00;1378,95;0,00;1378,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;665030;ERTAPENEM 1G FRASCO-AMPOLA MEDICAMENTOS GENÉRICOS;Frasco Ampola;72,00;54,00;7,00;25,00;0,00;10,00;0,00;5,00;7,00;0,00;0,00;0,00;0,00;0,00;10,00;12912,30;9684,23;1255,36;4483,43;0,00;1793,36;0,00;896,69;1255,36;0,00;0,00;0,00;0,00;0,00;1793,38
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;671270;DIOSMINA + HESPERIDINA 900 MG + 100 MG ENVELOPE  MEDICAMENTOS DE REFERÊNCIA;Envelope;83,00;67,00;12,00;28,00;0,00;28,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;396,18;319,81;57,28;133,65;0,00;133,65;0,00;0,00;57,28;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;664806;PICOSSULFATO DE SODIO 7,5MG/ML FRASCO 30ML (450 GOTAS) MEDICAMENTOS SIMILARES;Frasco;4,00;3,00;0,00;1,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;61,70;46,28;0,00;15,42;0,00;15,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;665029;NUTRICAO PARENTERAL 1 (PACIENTE ISABELA PONTE) BOLSA 1813 ML MEDICAMENTOS MANIPULADOS;Bolsa;4,00;0,00;20,00;24,00;20,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2408,00;0,00;12040,00;14448,00;12040,00;14448,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;676593;AMITRIPTILINA 25MG COMPRIMIDO MEDICAMENTOS SIMILARES;Comprimido;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;95,56;95,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;677111;LEUPRORRELINA 45MG SERINGA MEDICAMENTOS DE REFERÊNCIA;Seringa;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2800,00;2800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;683398;NUTRADEICA						 50 ML  ISDIN NUTRADEICA GEL CREME FACIAL 50ML MEDICAMENTOS DE REFERÊNCIA;Frasco;2,00;1,00;1,00;2,00;1,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;192,78;91,77;82,54;183,55;82,54;183,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;683677;LACTASE 10.000 U.FCC COMPRIMIDO  MEDICAMENTOS DE REFERÊNCIA;Comprimido;150,00;60,00;0,00;90,00;0,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;278,21;111,28;0,00;166,93;0,00;166,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;683901;NITRATO DE PRATA 10%  5G GRAMA  MEDICAMENTOS MANIPULADOS;BASTÃO;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;159,90;159,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;676319;COLAGENO HIDROLISADO 13,5G SACHE MEDICAMENTOS DE REFERÊNCIA;SACHE;176,00;176,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1068,67;1068,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;678442;ACETATO RETINOL + COLECALCIFEROL 1250UI  +250UI FRASCO 20ML MEDICAMENTOS MANIPULADOS;Frasco;3,00;2,00;3,00;4,00;3,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66,00;44,00;66,00;88,00;66,00;88,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;679221;ALFAEPOETINA 10.000UI/ML FRASCO AMPOLA 1ML MEDICAMENTOS SIMILARES;F/A;69,00;66,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;5673,46;5426,79;0,00;246,67;0,00;0,00;0,00;0,00;0,00;246,67;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;679222;CARMELOSE SODICA 5MG/ML FRASCO 10ML MEDICAMENTOS SIMILARES;Frasco;19,00;15,00;15,00;19,00;15,00;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;691,76;548,88;552,37;695,25;552,37;695,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;680643;ALGINATO DE SODIO 1000MG + BICARBONATO DE POTASSIO 200MG + BICARBONATO DE POTASSIO 200MG SACHE MEDICAMENTOS DE REFERÊNCIA;SACHE;42,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;132,64;132,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;681018;NAPROXENO 550MG COMPRIMIDO MEDICAMENTOS GENÉRICOS;Comprimido;20,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,99;14,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;681087;IBUPROFENO 600MG COMPRIMIDOS MEDICAMENTOS DE REFERÊNCIA;Comprimido;390,00;450,00;60,00;0,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1066,84;1176,04;109,20;0,00;109,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;681043;CALCIO +SELENIO+L-TAURINA 600MG+25MCG+200MG SACHE  MEDICAMENTOS MANIPULADOS;SACHE;7,00;0,00;28,00;35,00;28,00;35,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48,39;0,00;125,00;173,39;125,00;173,39;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;681044;VITAMINA C D6 + VITAMINA B1 D6 + ASSOCIACOES FRASCO 30 ML (600 GOTAS) MEDICAMENTOS MANIPULADOS;Frasco;0,00;0,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,00;57,00;57,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;681051;BROMETO DE UMECLIDINIO 62,5 PO PARA INALACAO MEDICAMENTOS DE REFERÊNCIA;Frasco;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;762,18;762,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;680631;GABAPENTINA 300MG COMPRIMIDO MEDICAMENTOS SIMILARES;Comprimido;1470,00;1050,00;30,00;450,00;0,00;450,00;0,00;0,00;0,00;0,00;30,00;0,00;0,00;0,00;0,00;1193,49;852,49;24,36;365,36;0,00;365,36;0,00;0,00;0,00;0,00;24,36;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;681558;CLORETO DE POTASSIO 10% 140 ML FRASCO MEDICAMENTOS MANIPULADOS;Frasco;0,00;5,00;6,00;1,00;6,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;144,00;172,80;28,80;172,80;28,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;675252;ACIDO ASCORBICO 200MG CAPSULA MEDICAMENTOS MANIPULADOS;Capsula;0,00;0,00;31,00;31,00;31,00;31,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;64,00;64,00;64,00;64,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;677835;ACETILCISTEINA 600 MG SEM ACUCAR SACHE MEDICAMENTOS SIMILARES;SACHE;137,00;121,00;12,00;28,00;0,00;28,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;167,16;147,64;14,64;34,16;0,00;34,16;0,00;0,00;0,00;0,00;14,64;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;676951;PIRIDOXAL 5 FOSFATO 30MG + ASSOCIACAO CAPSULA (JEFFERSON MOTA) MEDICAMENTOS MANIPULADOS;Capsula;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;138,50;138,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;676317;VACCINIUN MACROCARPON (CRANBERRY)  800MG SACHE MEDICAMENTOS SIMILARES;SACHE;60,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;391,06;391,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;678379;PREGABALINA  25MG CAPSULA MEDICAMENTOS SIMILARES;Capsula;240,00;240,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;230,80;230,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;678441;TRETINOINA 25G BISNAGA MEDICAMENTOS SIMILARES;Bisnaga;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;280,16;280,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;675257;COLAGENO HIDROLISADO + COLAGENO TIPO 2 + ACIDO HIALURONICO 12,3G SACHE MEDICAMENTOS DE REFERÊNCIA;SACHE;45,00;47,00;30,00;28,00;30,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;245,25;257,20;165,18;153,23;165,18;153,23;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;676968;LIDOCAINA 4% 40 MG POMADA 30 G MEDICAMENTOS DE REFERÊNCIA;Bisnaga;8,00;0,00;0,00;8,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;703,50;0,00;0,00;703,50;0,00;703,50;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;683399;KELUAL 100ML FRASCO MEDICAMENTOS DE REFERÊNCIA;Frasco;2,00;2,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,10;162,06;92,99;81,03;92,99;81,03;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1;CD Único - SP;27/02/2024;28/03/2024;Medicamentos;683402;METOCLOPRAMIDA+DIMETICONA+PEPSINA  7MG+40MG+50MG CAPSULA  MEDICAMENTOS DE REFERÊNCIA;Capsula;120,00;120,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;155,62;155,62;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
